date,high,low,close,previous,diff,numtrans,tradedshares,volume
2021-06-22,10.71,10.0,10.57,,0.57,112,104690,1089062.05
2021-06-23,10.6,10.23,10.35,10.57,-0.22,46,45880,476926.0
2021-06-24,10.5,10.15,10.32,10.35,-0.03,42,44400,461505.0
2021-06-27,10.5,10.05,10.29,10.32,-0.03,48,28320,289006.5
2021-06-28,10.31,10.15,10.18,10.29,-0.11,73,38239,390086.83
2021-06-29,10.2,10.06,10.2,10.18,0.02,39,37080,374985.4
2021-06-30,10.25,10.0,10.25,10.2,0.05,43,36220,366139.6
2021-07-01,10.2,10.0,10.0,10.25,-0.25,67,56550,568722.0
2021-07-04,10.2,10.0,10.06,10.0,0.06,54,47850,482733.0
2021-07-05,10.06,9.98,10.03,10.06,-0.03,35,58900,590309.0
2021-07-06,10.3,9.99,10.3,10.03,0.27,41,24250,246251.7
2021-07-07,10.2,9.9,10.05,10.3,-0.25,47,58060,581558.5
2021-07-08,10.25,9.9,10.0,10.05,-0.05,26,9490,95007.0
2021-07-11,10.3,9.9,10.25,10.0,0.25,42,44550,453725.0
2021-07-12,10.45,9.85,10.1,10.25,-0.15,36,17050,172264.5
2021-07-13,10.19,10.0,10.05,10.1,-0.05,28,78820,791133.3
2021-07-14,10.2,9.85,10.14,10.05,0.09,43,59000,598155.0
2021-07-15,10.3,10.1,10.14,10.14,,37,23600,238782.0
2021-07-18,10.22,9.99,10.06,10.14,-0.08,59,66410,670485.4
2021-07-19,10.24,10.0,10.1,10.06,0.04,51,35350,358988.0
2021-07-20,10.82,10.05,10.5,10.1,0.4,218,326961,3431508.7
2021-07-22,11.22,10.5,10.97,10.5,0.47,405,1311461,14420617.71
2021-07-25,11.18,10.6,10.67,10.97,-0.3,180,251190,2760296.0
2021-07-26,10.9,10.48,10.75,10.67,0.08,85,112900,1210609.5
2021-07-27,10.91,10.55,10.65,10.75,-0.1,75,68820,731362.76
2021-07-28,10.7,10.57,10.61,10.65,-0.04,56,45150,479090.0
2021-07-29,10.7,10.4,10.58,10.61,-0.03,88,249100,2619381.5
2021-08-01,10.72,10.37,10.38,10.58,-0.2,112,206894,2165130.38
2021-08-02,10.59,10.35,10.36,10.38,-0.02,77,63500,662862.8
2021-08-03,10.56,10.36,10.49,10.36,0.13,66,51580,541764.4
2021-08-04,10.55,10.4,10.4,10.49,-0.09,87,83400,870857.1
2021-08-05,10.58,10.3,10.41,10.4,0.01,76,74690,779468.1
2021-08-08,10.4,10.25,10.3,10.41,-0.11,70,171700,1773533.5
2021-08-09,10.45,10.2,10.35,10.3,0.05,73,66700,690241.5
2021-08-10,10.6,10.22,10.6,10.35,0.25,101,170670,1776053.1
2021-08-11,10.7,10.3,10.3,10.6,-0.3,57,38625,404617.5
2021-08-12,10.5,10.24,10.3,10.3,,80,56440,583451.0
2021-08-15,10.35,10.15,10.25,10.3,-0.05,62,36490,374443.8
2021-08-16,10.25,9.98,10.15,10.25,-0.1,115,160966,1630884.08
2021-08-17,10.17,10.05,10.1,10.15,-0.05,59,44990,454479.8
2021-08-18,10.32,10.05,10.18,10.1,0.08,79,89270,913221.2
2021-08-19,10.25,9.99,10.13,10.18,-0.05,70,63900,647473.5
2021-08-24,10.15,10.0,10.15,10.13,0.02,80,73405,739747.05
2021-08-25,10.35,10.0,10.35,10.15,0.2,81,88300,898685.0
2021-08-26,10.29,10.1,10.2,10.35,-0.15,56,32450,329675.5
2021-08-29,10.4,10.0,10.03,10.2,-0.17,89,122855,1237824.8
2021-08-31,10.13,9.95,10.13,10.03,0.1,66,51870,519673.0
2021-09-01,10.15,10.05,10.05,10.13,-0.08,37,36543,368157.79
2021-09-02,10.12,9.98,10.0,10.05,-0.05,69,144740,1453207.6
2021-09-05,10.0,9.7,9.9,10.0,-0.1,50,87200,860624.0
2021-09-06,10.1,9.85,10.1,9.9,0.2,48,40510,404619.4
2021-09-07,10.01,9.95,9.99,10.1,-0.11,22,6950,69488.0
2021-09-08,10.0,9.9,10.0,9.99,0.01,33,32588,325045.2
2021-09-09,10.05,9.9,9.97,10.0,-0.03,24,9240,92312.1
2021-09-12,10.0,9.83,9.9,9.97,-0.07,96,170990,1694450.2
2021-09-13,10.05,9.85,9.89,9.9,-0.01,19,7630,75387.7
2021-09-14,10.08,9.91,9.95,9.89,0.06,23,4820,48020.4
2021-09-15,10.0,9.82,9.93,9.95,-0.02,29,34350,341779.5
2021-09-16,9.9,9.73,9.88,9.93,-0.05,43,73364,721273.55
2021-09-20,9.8,9.4,9.4,9.88,-0.48,61,86090,826787.3
2021-09-21,9.64,9.1,9.48,9.4,0.08,59,74560,697599.5
2021-09-22,9.86,9.32,9.6,9.48,0.12,37,43150,412587.5
2021-09-23,9.74,9.16,9.35,9.6,-0.25,51,80620,763882.2
2021-09-26,9.67,9.37,9.4,9.35,0.05,50,68040,645283.8
2021-09-27,9.6,9.3,9.45,9.4,0.05,36,35415,335291.15
2021-09-28,9.44,9.09,9.38,9.45,-0.07,41,81920,763528.65
2021-09-29,9.48,9.2,9.45,9.38,0.07,26,16650,156266.0
2021-09-30,9.51,9.1,9.4,9.45,-0.05,50,119165,1101907.85
2021-10-03,9.44,9.09,9.29,9.4,-0.11,70,123221,1140685.85
2021-10-04,9.45,9.16,9.26,9.29,-0.03,38,43250,401205.5
2021-10-05,9.55,9.2,9.5,9.26,0.24,27,48970,462372.6
2021-10-06,9.73,9.35,9.54,9.5,0.04,37,51850,492232.5
2021-10-10,9.69,9.41,9.69,9.54,0.15,29,30450,290470.5
2021-10-11,9.84,9.53,9.8,9.69,0.11,21,32540,317217.8
2021-10-17,9.96,9.61,9.72,9.8,-0.08,7,2250,22146.0
2021-10-18,9.53,9.4,9.53,9.72,-0.19,19,14200,134357.0
2021-10-19,9.35,9.17,9.27,9.53,-0.26,26,14100,130208.75
2021-10-20,9.51,9.25,9.42,9.27,0.15,20,30670,290311.6
2021-10-21,9.67,9.4,9.5,9.42,0.08,14,7600,72200.0
2021-10-24,9.69,9.22,9.4,9.5,-0.1,39,55000,517104.5
2021-10-25,9.6,9.35,9.5,9.4,0.1,28,22420,213584.6
2021-10-26,9.69,9.31,9.58,9.5,0.08,35,28100,268026.5
2021-10-27,9.77,9.55,9.7,9.58,0.12,22,21400,204711.0
2021-10-28,9.65,9.51,9.6,9.7,-0.1,35,24500,235671.0
2021-10-31,9.65,9.48,9.54,9.6,-0.06,35,24150,230384.5
2021-11-01,9.79,9.56,9.6,9.54,0.06,40,39500,382671.0
2021-11-02,9.79,9.6,9.69,9.6,0.09,29,42596,410360.56
2021-11-03,9.85,9.54,9.7,9.69,0.01,37,32422,314651.84
2021-11-08,9.85,9.58,9.8,9.7,0.1,33,24330,236770.4
2021-11-09,9.99,9.5,9.69,9.8,-0.11,27,30272,291404.68
2021-11-11,9.6,9.42,9.5,9.69,-0.19,26,22604,214513.0
2021-11-14,9.77,9.32,9.6,9.5,0.1,20,29650,284071.6
2021-11-15,9.59,9.4,9.52,9.6,-0.08,35,22536,213103.74
2021-11-16,9.71,9.33,9.67,9.52,0.15,23,22248,210813.58
2021-11-17,9.5,9.42,9.47,9.67,-0.2,39,32500,308348.2
2021-11-18,9.5,9.32,9.5,9.47,0.03,37,11950,112735.5
2021-11-21,9.45,9.31,9.43,9.5,-0.07,30,14950,140685.0
2021-11-22,9.61,9.34,9.51,9.43,0.08,44,24900,237602.0
2021-11-23,9.6,9.41,9.44,9.51,-0.07,34,15700,148714.0
2021-11-24,9.5,9.29,9.4,9.44,-0.04,25,10805,101470.75
2021-11-25,9.52,9.33,9.41,9.4,0.01,24,11780,111074.9
2021-11-28,9.35,9.08,9.08,9.41,-0.33,38,80121,737381.92
2021-11-29,9.35,9.22,9.28,9.08,0.2,31,20500,190181.0
2021-11-30,9.3,9.12,9.22,9.28,-0.06,26,9625,88822.1
2021-12-01,9.35,9.17,9.3,9.22,0.08,23,14000,129238.0
2021-12-02,9.25,9.13,9.2,9.3,-0.1,35,36999,340675.79
2021-12-05,9.2,9.0,9.1,9.2,-0.1,43,136269,1234069.02
2021-12-06,9.16,8.95,9.16,9.1,0.06,33,25700,233505.0
2021-12-07,9.25,9.02,9.14,9.16,-0.02,28,11495,105203.2
2021-12-08,10.05,9.0,9.1,9.14,-0.04,37,564200,5622745.0
2021-12-09,9.09,8.98,9.02,9.1,-0.08,15,10910,98587.2
2021-12-12,9.05,8.88,8.9,9.02,-0.12,29,44709,401056.89
2021-12-13,8.9,8.75,8.78,8.9,-0.12,24,30399,267826.25
2021-12-14,9.12,8.8,9.12,8.78,0.34,6,14130,126445.6
2021-12-15,9.18,8.96,8.96,9.12,-0.16,21,14420,130295.6
